,time,name,Precision,Recall,f1_score,accuracy
0,2022-04-27,Model_20-256-100-201483-,0.5845799769850403,0.7102411744145404,0.6413129240965757,0.5628846153846154
1,2022-04-27,Model_20-256-100-201483-,0.6929598230740878,0.6571128975882559,0.6745604592752065,0.6511538461538462
2,2022-04-27,Model_20-256-100-201483-,0.6869464767038891,0.623558196434813,0.6537193111029682,0.6365384615384615
3,2022-04-28,Model_20-256-100-201483-,0.7352201257861635,0.4085983921705697,0.5252752190518984,0.5936538461538462
4,2022-04-28,Model_20-256-100-201483-,0.6846669294442255,0.6071303739951066,0.643571693219711,0.63
5,2022-04-28,Model_20-256-100-201483-,0.5501923076923076,1.0,0.7098374891452673,0.5501923076923076
6,2022-04-28,Model_20-256-100-201483-,0.6887755102040817,0.6134218804613771,0.6489184692179701,0.6348076923076923
7,2022-04-28,Model_20-256-100-201483-,0.6902887139107612,0.6434813002446697,0.6660636758321273,0.645
